TransactionID,Department,Region,TransactionDate,Revenue,Cost
4619,HR,North,2023-02-19,390877.58,53050.75
4620,Sales,North,2021-02-05,520837.33,237396.78
4621,Finance,Central,2021-01-16,169000.31,310575.54
4622,Sales,Central,2023-07-08,60374.98,421481.61
4623,Sales,West,2022-10-11,258434.26,342352.07
4624,IT,Central,2023-04-03,535825.94,269903.83
4625,HR,West,2021-03-14,325314.91,391228.1
4626,Sales,South,2024-09-05,339271.52,403436.04
4627,IT,South,2024-06-22,428768.1,325750.6
4628,Operations,Central,2023-01-10,363857.08,42314.94
4629,IT,North,2024-05-03,75234.53,144041.32
4630,IT,East,2023-01-28,356277.37,163232.33
4631,IT,North,2023-06-25,404617.16,448868.77
4632,Sales,Central,2023-10-16,401085.66,218518.23
4633,Sales,West,2024-01-18,449231.01,347134.43
4634,Operations,North,2023-03-09,333555.75,369560.42
4635,Finance,South,2024-03-08,544532.63,300208.37
4636,Finance,Central,2024-11-21,302664.64,25895.43
4637,Finance,North,2023-08-11,332593.49,26358.98
4638,Operations,North,2022-04-29,478069.69,371712.06
4639,Finance,West,2022-01-22,507445.41,337351.67
4640,Finance,West,2024-10-23,404840.61,249602.34
4641,IT,West,2022-04-03,115137.13,125509.99
4642,Sales,East,2022-02-26,229233.41,55460.32
4643,Sales,Central,2021-08-20,56186.33,88963.93
4644,IT,Central,2022-06-23,208974.64,268699.87
4645,IT,South,2024-09-29,361485.58,253797.11
4646,IT,South,2022-12-21,491903.06,424627.31
4647,Sales,Central,2024-03-07,370035.62,431543.54
4648,Finance,North,2024-10-29,67141.53,266834.96
4649,IT,Central,2024-12-31,188804.09,381498.88
4650,Operations,East,2021-06-04,365824.23,368891.79
4651,IT,South,2022-06-03,438521.49,343026.68
4652,HR,South,2024-02-13,525881.89,206930.02
4653,IT,South,2024-01-21,582043.09,186223.53
4654,Sales,Central,2024-10-01,539941.57,132105.88
4655,IT,South,2022-08-07,304367.03,422825.04
4656,HR,South,2024-01-20,459545.88,378471.75
4657,Operations,Central,2022-12-01,178492.93,94514.01
4658,Finance,North,2024-11-22,80426.09,127064.06
4659,IT,South,2021-04-15,75563.3,269133.52
4660,HR,South,2023-03-23,178924.65,196675.1
4661,HR,South,2023-08-24,65835.3,110403.78
4662,Operations,East,2022-08-19,516901.19,359779.63
4663,Sales,Central,2023-10-11,316906.02,18670.95
4664,IT,South,2022-06-24,495049.52,166295.46
4665,HR,East,2024-07-26,566643.54,419479.16
4666,Operations,North,2021-01-12,596618.88,346651.78
4667,Finance,North,2024-08-23,565126.03,191355.11
4668,HR,East,2021-12-30,442689.02,419210.68
4669,Operations,North,2022-10-24,290298.71,407146.98
4670,Sales,West,2024-09-03,376881.59,40716.17
4671,Sales,North,2022-06-22,498155.48,73270.55
4672,HR,West,2024-05-22,543142.75,185283.49
4673,HR,East,2021-11-10,575840.0,419499.79
4674,IT,West,2024-11-23,450486.16,382696.63
4675,Operations,North,2024-05-30,344674.22,38633.06
4676,HR,South,2022-08-03,582446.3,239326.97
4677,IT,West,2021-09-19,577036.85,329149.42
4678,IT,North,2022-05-11,310041.82,137198.6
4679,HR,South,2022-09-15,405005.41,330130.58
4680,Sales,East,2021-05-10,494143.27,177721.41
4681,Operations,East,2024-03-28,285358.9,136392.41
4682,Operations,Central,2023-03-03,505304.58,187588.01
4683,Sales,East,2024-08-07,106857.79,428746.03
4684,HR,Central,2021-03-30,312039.21,409087.17
4685,Operations,East,2023-08-26,312849.94,412826.96
4686,HR,East,2024-09-17,424984.67,414307.77
4687,HR,East,2022-09-22,109609.22,95014.41
4688,IT,Central,2022-05-21,102281.79,405098.52
4689,Sales,Central,2024-02-28,544830.12,109703.42
4690,HR,West,2021-07-26,213576.51,380074.59
4691,Finance,North,2024-10-15,226441.92,252100.32
4692,Sales,North,2023-12-19,476158.16,121663.7
4693,Operations,North,2024-01-25,275274.52,190160.82
4694,IT,East,2024-06-23,507272.68,205219.38
4695,Operations,North,2024-03-14,267815.15,334729.98
4696,Operations,Central,2024-08-26,467132.87,279801.28
4697,Sales,West,2022-06-18,336547.03,370849.89
4698,Operations,South,2024-11-05,564384.61,189419.75
4699,HR,West,2024-10-08,226700.88,339231.11
4700,Operations,North,2023-06-03,246293.28,360491.54
4701,IT,North,2023-08-09,583342.52,45278.33
4702,IT,Central,2021-10-12,454326.43,180275.69
4703,Finance,West,2022-12-20,473774.87,400747.46
4704,IT,Central,2022-05-17,209267.1,322549.6
4705,Operations,Central,2021-09-15,340284.64,198768.82
4706,IT,South,2023-03-21,219015.25,97044.88
4707,Sales,Central,2021-02-21,189227.23,59735.88
4708,IT,Central,2022-07-04,342058.86,117079.55
4709,HR,South,2022-10-27,593207.15,123707.14
4710,Sales,East,2024-05-24,164115.57,178125.96
4711,Finance,East,2024-05-31,179598.52,94430.15
4712,HR,South,2022-10-17,179936.59,81092.53
4713,Operations,Central,2023-08-24,484394.76,382610.92
4714,Operations,North,2024-02-03,328317.54,125800.52
4715,Operations,West,2022-06-06,258546.05,260613.52
4716,HR,North,2023-08-27,513303.36,104097.4
4717,HR,North,2023-09-28,210107.3,230437.51
4718,HR,Central,2023-06-07,262680.93,137539.59
4719,Sales,West,2024-11-07,85859.41,55497.46
4720,Sales,West,2024-02-12,110995.11,442299.96
4721,Operations,East,2023-01-15,120885.74,215772.24
4722,IT,South,2023-12-29,237571.26,187796.48
4723,Operations,Central,2024-10-20,335867.32,104020.76
4724,Finance,West,2023-12-04,45413.09,231998.06
4725,Sales,Central,2021-07-30,150412.43,292414.6
4726,HR,East,2021-10-03,142485.76,149608.83
4727,Sales,North,2024-02-05,185607.5,225540.75
4728,HR,West,2022-04-24,137174.91,120419.01
4729,Finance,East,2021-07-24,153296.14,245972.05
4730,Finance,Central,2021-04-29,591053.6,358076.66
4731,Sales,East,2022-05-01,375075.29,44012.21
4732,HR,East,2021-04-19,468294.71,241706.43
4733,Finance,East,2022-03-30,499735.57,190524.85
4734,Operations,East,2024-06-16,415562.73,49985.86
4735,Operations,East,2023-10-29,435764.55,424299.92
4736,HR,East,2022-05-27,395917.31,130252.17
4737,Sales,South,2023-12-03,405402.28,261912.18
4738,Finance,Central,2024-11-18,560289.54,178971.95
4739,Sales,North,2021-05-12,148084.85,135129.33
4740,Operations,Central,2023-01-21,197475.17,245742.04
4741,Finance,West,2022-01-29,96758.49,315660.35
4742,Sales,West,2021-07-17,509715.08,357351.21
4743,IT,Central,2024-02-19,294059.2,291855.37
4744,HR,East,2024-08-16,548443.03,245359.87
4745,HR,South,2021-08-08,273480.02,353777.03
4746,IT,North,2023-05-18,290650.86,241540.95
4747,Operations,East,2021-04-04,293837.86,438865.99
4748,Finance,Central,2024-08-08,384933.67,245551.98
4749,HR,Central,2021-06-02,470198.88,155050.77
4750,IT,South,2022-06-09,239967.21,210828.38
4751,IT,South,2022-12-20,394741.83,229675.71
4752,Operations,Central,2023-02-06,158201.93,140465.99
4753,Operations,East,2024-12-16,352496.14,86576.9
4754,Sales,East,2024-03-27,348354.62,204357.63
4755,HR,East,2024-07-17,538237.31,405518.18
4756,Sales,North,2023-03-29,542194.1,128389.47
4757,IT,North,2021-09-14,315402.19,174305.66
4758,Finance,East,2022-12-02,58652.7,345336.34
4759,Finance,Central,2022-05-30,513765.18,53542.06
4760,Operations,South,2024-06-14,45345.47,374430.48
4761,Finance,West,2022-03-21,310430.77,329160.45
4762,Finance,South,2021-06-20,55983.54,255498.11
4763,Finance,South,2021-09-27,240688.17,108494.84
4764,IT,West,2022-08-24,398404.4,58037.14
4765,Finance,East,2022-09-29,251016.5,118102.65
4766,Finance,South,2021-03-08,559424.7,346965.94
4767,Finance,West,2023-02-14,400623.82,421269.68
4768,Sales,Central,2021-01-08,403776.35,336767.7
4769,IT,Central,2021-05-15,252812.56,245930.55
4770,Operations,Central,2023-03-27,66391.66,428694.94
4771,Sales,East,2023-04-10,454689.75,375941.09
4772,HR,South,2021-01-25,442515.83,301321.72
4773,IT,South,2022-04-10,339219.39,34374.83
4774,IT,North,2022-01-09,276028.76,142300.88
4775,HR,Central,2021-07-15,343765.96,151146.76
4776,HR,East,2022-12-05,459482.55,168009.95
4777,HR,West,2022-02-06,440595.91,186214.6
4778,Operations,East,2021-05-02,410250.86,423807.53
4779,Finance,South,2023-02-11,546596.38,338488.88
4780,IT,Central,2022-07-13,383488.05,316915.91
4781,Finance,North,2024-05-17,53052.85,202254.46
4782,Finance,East,2024-08-17,388025.43,163821.43
4783,HR,North,2023-08-12,384970.38,69657.78
4784,Operations,South,2023-06-27,83648.07,213910.04
4785,Sales,West,2023-11-29,282390.01,106707.91
4786,Operations,East,2022-09-11,406358.43,186916.49
4787,Finance,South,2023-01-11,435998.18,85561.02
4788,Operations,Central,2023-08-05,540642.54,166606.23
4789,HR,East,2023-03-08,511966.44,36567.09
4790,Sales,North,2021-07-25,109686.25,20602.02
4791,HR,East,2022-08-06,382875.36,393800.78
4792,Sales,South,2022-11-28,376047.18,295026.09
4793,Finance,South,2022-02-16,213580.09,271871.99
4794,Sales,North,2024-09-18,147178.67,239959.02
4795,Sales,South,2021-07-27,155727.31,331947.0
4796,Sales,East,2022-02-09,143539.01,336023.54
4797,Operations,North,2022-01-23,492476.34,422028.59
4798,Operations,South,2024-11-06,127358.14,123585.34
4799,Finance,South,2023-05-17,191737.55,357205.89
4800,Sales,East,2021-09-28,165872.56,446180.14
4801,IT,South,2022-03-13,440635.54,30537.44
4802,Finance,East,2023-05-08,132909.72,179561.7
4803,Sales,Central,2024-12-24,58356.05,206367.49
4804,Sales,East,2021-12-11,252695.11,373031.57
4805,Operations,West,2021-05-29,214327.31,23937.16
4806,Finance,South,2022-09-20,265726.11,276603.64
4807,Sales,Central,2024-11-16,463367.74,403594.05
4808,Sales,North,2021-07-06,51863.63,81774.89
4809,Finance,West,2021-01-20,65927.72,67927.8
4810,IT,North,2024-09-23,186882.77,449907.74
4811,Finance,West,2022-01-08,538510.71,374814.26
4812,Finance,Central,2023-09-06,138836.35,319284.8
4813,IT,Central,2021-03-08,598356.07,190359.89
4814,Finance,Central,2023-12-22,492159.37,386912.0
4815,Sales,West,2023-02-25,298155.79,416637.94
4816,Finance,East,2022-09-14,460063.55,334400.49
4817,IT,North,2021-03-26,332942.39,189976.94
4818,HR,East,2024-11-30,359125.71,270088.03
4819,Finance,East,2024-11-19,367328.32,60559.46
4820,Operations,South,2021-06-25,405039.88,86264.85
4821,Sales,North,2021-12-25,78724.13,356272.13
4822,Sales,West,2023-04-11,387156.45,30664.28
4823,Operations,South,2021-10-18,442906.46,39252.67
4824,Operations,South,2021-05-10,217451.34,237466.15
4825,Finance,Central,2022-04-24,588111.25,91668.65
4826,Operations,West,2022-10-10,125167.02,144880.16
4827,HR,East,2022-06-16,550295.6,190295.18
4828,IT,East,2021-09-21,420429.42,243614.33
4829,Operations,East,2023-08-17,413694.54,140487.0
4830,Operations,Central,2022-05-18,531192.58,226892.07
4831,HR,East,2024-03-29,506609.71,178135.74
4832,Sales,North,2023-06-28,236716.11,53005.44
4833,Sales,East,2024-01-10,436480.24,392599.03
4834,Finance,East,2024-12-07,73084.43,139550.07
4835,HR,North,2022-04-20,302530.23,281249.25
4836,IT,Central,2023-06-07,565466.38,264153.69
4837,IT,South,2021-01-18,197119.64,104040.05
4838,HR,West,2023-12-29,72733.79,30941.93
4839,IT,Central,2023-06-27,368534.47,388194.37
4840,Sales,East,2021-05-10,242080.37,233002.02
4841,IT,South,2023-07-27,255724.33,197049.97
4842,IT,West,2023-03-26,368263.74,347577.34
4843,HR,West,2024-08-26,389981.93,32324.65
4844,HR,West,2021-01-15,287713.69,348573.0
4845,IT,North,2024-04-24,326689.83,194651.05
4846,Operations,North,2024-12-11,596256.94,256301.44
4847,HR,South,2023-10-04,576217.12,343053.75
4848,Finance,East,2022-12-08,437560.97,254222.18
4849,Finance,South,2022-12-04,134621.14,44685.6
4850,Sales,East,2023-01-16,244777.85,332755.59
4851,IT,Central,2022-03-08,535113.96,357699.59
4852,Operations,West,2023-12-26,280079.08,217537.84
4853,Sales,West,2024-01-10,575229.05,207673.66
4854,IT,North,2021-02-05,316007.49,126831.84
4855,HR,Central,2023-01-17,523281.87,296278.31
4856,Finance,Central,2021-01-17,64635.29,399019.04
4857,Operations,East,2022-05-29,285960.85,301378.5
4858,Finance,Central,2021-02-02,433645.33,351212.35
4859,HR,North,2021-12-15,524278.32,379780.84
4860,IT,East,2024-11-04,383346.26,115694.29
4861,HR,South,2022-05-23,141160.42,191709.07
4862,HR,East,2022-10-08,536615.76,206334.55
4863,Finance,South,2023-07-28,364021.31,259444.96
4864,Operations,East,2023-05-06,104950.09,39246.68
4865,HR,West,2024-07-14,302434.96,272191.9
4866,Finance,South,2022-06-01,432913.58,56241.28
4867,Operations,North,2023-03-09,295313.74,366438.19
4868,IT,South,2022-04-30,528288.51,434025.5
4869,IT,South,2024-10-02,280150.34,143175.89
4870,Sales,East,2022-10-26,368816.24,236857.73
4871,Finance,West,2022-03-19,162199.59,373617.02
4872,Operations,East,2022-01-13,329540.92,153930.53
4873,HR,East,2023-10-11,168685.81,86159.96
4874,IT,West,2023-08-21,169978.87,337275.01
4875,Operations,East,2022-07-27,200345.91,319692.22
4876,Finance,West,2021-12-24,69530.59,264216.44
4877,Sales,North,2022-06-22,135636.85,425996.7
4878,IT,West,2022-09-13,280520.15,430612.84
4879,Operations,Central,2024-05-18,117738.58,390189.35
4880,Operations,West,2023-03-17,119028.54,144584.68
4881,Operations,West,2023-12-02,582202.16,115358.08
4882,Finance,Central,2023-03-27,282039.04,379039.98
4883,Finance,West,2021-01-13,269071.65,299387.91
4884,Finance,South,2023-04-04,193593.29,189126.45
4885,HR,East,2022-05-04,329408.17,195014.8
4886,Operations,East,2024-04-25,375816.02,386639.5
4887,IT,North,2023-12-23,277092.96,88522.82
4888,Finance,North,2024-09-21,263563.73,425796.51
4889,Finance,Central,2022-07-09,433736.81,291549.01
4890,Operations,South,2023-01-15,572126.07,359866.54
4891,Finance,North,2021-03-16,532191.25,178214.35
4892,HR,East,2023-02-04,110834.25,271539.23
4893,HR,North,2023-04-05,407031.31,341995.89
4894,Finance,North,2024-03-18,48911.42,205976.15
4895,Operations,West,2021-07-26,396365.94,228788.5
4896,Operations,North,2022-11-24,302716.24,269458.49
4897,Operations,Central,2024-06-18,317567.74,45391.82
4898,Sales,East,2022-11-07,371354.21,390896.58
4899,Finance,Central,2022-07-29,457173.74,392404.87
4900,Operations,Central,2023-06-13,449849.08,139572.43
4901,HR,South,2024-06-12,69685.86,398083.34
4902,IT,West,2021-05-05,453754.38,339924.16
4903,IT,Central,2021-09-14,505547.87,226738.69
4904,Operations,South,2024-01-21,82835.81,168234.06
4905,IT,East,2023-01-07,224235.36,190531.69
4906,IT,East,2024-05-15,484595.56,248868.97
4907,Sales,South,2024-12-11,318674.28,196208.94
4908,HR,Central,2021-10-15,430664.54,199542.96
4909,HR,Central,2024-05-23,323785.27,105749.3
4910,Sales,West,2022-09-30,587913.46,323774.79
4911,Sales,West,2023-02-06,564587.16,281343.56
4912,IT,East,2022-05-27,201035.61,446501.44
4913,Finance,West,2022-07-27,259166.08,79017.5
4914,IT,South,2022-01-03,284397.03,67134.97
4915,Sales,East,2024-11-25,102833.4,240882.75
4916,HR,Central,2024-05-09,269261.6,83660.01
4917,IT,East,2021-10-12,475040.54,281788.34
4918,Finance,North,2021-03-04,515027.44,102721.73
4919,IT,East,2022-10-08,536803.68,226655.35
4920,Operations,West,2023-01-21,53080.25,282086.55
4921,IT,South,2023-02-03,482787.35,215873.62
4922,Sales,Central,2021-12-27,323958.36,156233.65
4923,HR,Central,2024-04-25,159418.33,355960.55
4924,HR,West,2022-01-06,321803.49,387212.27
4925,Sales,West,2023-11-11,513564.56,138117.53
4926,Operations,West,2023-07-30,286008.4,369386.09
4927,Sales,North,2023-07-30,594705.9,187185.9
4928,IT,South,2023-05-05,387259.17,228653.41
4929,Sales,North,2023-03-14,316818.84,118115.87
4930,Sales,West,2024-08-24,208663.58,288312.67
4931,Operations,South,2021-02-15,51133.34,61600.34
4932,IT,West,2021-07-13,383854.34,273587.41
4933,Finance,South,2023-12-17,365510.03,445558.21
4934,Finance,Central,2021-11-29,331831.97,343497.44
4935,HR,North,2023-01-17,343425.97,404656.98
4936,Sales,West,2023-05-16,513154.92,218532.47
4937,HR,West,2023-11-06,220862.81,79389.51
4938,Operations,East,2022-10-07,350390.94,142615.54
4939,Finance,Central,2023-01-14,422370.93,39180.82
4940,Sales,West,2021-05-30,161449.5,234782.34
4941,Operations,North,2023-10-03,558274.78,298656.09
4942,Operations,Central,2023-03-13,454103.0,201376.79
4943,Sales,West,2023-06-01,74578.95,261304.52
4944,Operations,North,2023-04-06,525134.22,156543.37
4945,Sales,East,2024-05-21,561077.93,55090.7
4946,Sales,East,2022-01-26,485486.88,204623.56
4947,IT,North,2021-10-08,281554.65,254648.65
4948,HR,Central,2022-06-23,596879.18,442498.23
4949,Operations,North,2021-12-08,114061.92,168022.11
4950,Operations,North,2022-11-05,342816.24,310796.49
4951,IT,East,2024-09-22,139566.9,373373.76
4952,IT,East,2023-10-16,288838.59,162888.79
4953,IT,East,2024-01-04,559720.49,419730.3
4954,Finance,West,2021-04-03,485814.93,164375.12
4955,Finance,West,2023-10-17,479055.48,436955.46
4956,Finance,South,2021-04-25,241388.86,18931.79
4957,Sales,West,2024-12-15,563519.95,291962.88
4958,Operations,Central,2021-04-23,249384.82,359248.14
4959,HR,Central,2024-10-23,67185.26,138986.1
4960,Sales,East,2023-12-20,398979.7,68565.72
4961,Operations,North,2024-07-29,246269.43,28527.17
4962,Operations,East,2021-08-25,130317.31,50143.8
4963,IT,North,2022-09-30,563735.22,252590.71
4964,IT,East,2023-12-05,398667.94,380520.32
4965,Sales,East,2024-05-05,566993.98,45272.53
4966,IT,Central,2022-12-25,368553.17,66893.92
4967,Operations,North,2022-05-14,80444.33,20204.5
4968,IT,South,2022-03-25,61616.99,139943.84
4969,Finance,South,2021-07-14,544811.6,415978.44
4970,IT,East,2024-05-03,66494.0,137356.42
4971,Operations,East,2022-07-29,386422.57,208431.84
4972,Sales,Central,2022-08-05,210376.57,95309.59
4973,HR,North,2021-11-06,426650.27,68234.92
4974,IT,East,2022-08-14,203020.95,96794.4
4975,Operations,South,2022-07-02,65658.3,108906.98
4976,HR,North,2022-01-24,450615.35,74284.77
4977,HR,East,2024-12-29,217550.96,359950.9
4978,Finance,North,2023-03-11,350693.4,224170.12
4979,HR,Central,2022-10-23,474495.53,251180.39
4980,Operations,South,2023-02-24,435066.93,179849.05
4981,Operations,North,2024-05-09,238456.96,109040.91
4982,IT,South,2022-06-18,460043.8,58565.52
4983,IT,East,2021-10-24,558752.96,50799.9
4984,IT,West,2023-04-07,383535.9,97981.36
4985,HR,North,2022-12-28,435445.86,385276.12
4986,HR,South,2021-11-27,525579.02,111547.52
4987,Finance,North,2022-09-26,513220.54,171282.06
4988,IT,East,2023-05-05,240138.74,265428.71
4989,Sales,East,2024-07-08,595393.83,238930.46
4990,Finance,South,2023-12-15,60854.13,305634.51
4991,Sales,Central,2024-07-29,592622.7,101944.01
4992,HR,North,2023-02-11,181528.41,244389.14
4993,Finance,North,2023-05-25,289442.56,349667.64
4994,Finance,East,2023-01-12,535447.25,185403.0
4995,Operations,North,2022-09-30,180602.51,437858.38
4996,HR,South,2022-03-18,169753.81,267674.16
4997,HR,West,2024-07-06,401925.36,309525.07
4998,Finance,East,2023-06-12,436525.04,216325.9
4999,HR,West,2021-05-26,49146.23,388591.56
5000,Finance,North,2022-01-26,294996.55,213042.35
5001,Operations,Central,2022-01-08,316455.48,425065.1
5002,Finance,South,2023-12-05,195868.54,150835.91
5003,HR,North,2024-11-21,348090.89,392033.98
5004,HR,South,2021-09-19,130790.57,294200.57
5005,Finance,North,2023-07-20,224601.22,363191.62
5006,Finance,North,2023-01-16,440847.77,34286.95
5007,Finance,North,2022-07-19,529951.53,137784.81
5008,IT,East,2022-05-31,372105.32,383938.06
5009,HR,West,2022-11-16,86538.72,155520.16
5010,HR,Central,2022-05-01,421703.96,325867.11
5011,IT,West,2023-04-14,543166.79,446625.57
5012,Finance,West,2022-04-11,324894.29,94536.9
5013,Operations,South,2022-04-11,318999.04,198379.85
5014,Finance,East,2021-01-22,595234.54,89334.74
5015,Finance,East,2022-01-31,398145.27,84651.75
5016,IT,North,2024-05-17,492346.04,291474.5
5017,HR,West,2021-05-25,403803.88,100674.45
5018,Finance,Central,2022-02-24,167608.21,226506.51
5019,HR,South,2024-10-04,202663.39,440470.72
5020,Sales,East,2021-11-01,414466.7,161911.94
5021,HR,North,2023-09-28,298119.48,395408.09
